Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Puerto Rico (US),PRI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.6856992227365,41.5158807974567,44.4079137844976,46.0472215701365,46.9925727505175,43.1616518424643,42.3330257661149,45.8080684306641,48.0584582893347,42.8303858425082
Puerto Rico (US),PRI,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,50.9382784121963,51.1515123633391,50.2294469197618,50.6557670954584,50.8444120601485,50.3169273224611,50.4804250065303,48.2233975178249,47.2954593453009,47.9716945522741
Puerto Rico (US),PRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.97754447018805,2.22158248433406,2.09142782208318,2.04609003716595,2.41285225696176,2.38228345642378,2.79963990475235,3.89688603977281,3.46492166645484,2.98449119846435
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.677,80.355,79.07,81.086,81.438,80.009,79.77,79.427,81.69,..
Puerto Rico (US),PRI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.0041,93.5607,100.52,101.222,102.553,106.682,112.54,120.216,124.513,..
Puerto Rico (US),PRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Net migration,SM.POP.NETM,-42912,-41237,-149999,10304,10623,-7410,-7410,16704,19833,11561
Puerto Rico (US),PRI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Population density (people per sq. km of land area),EN.POP.DNST,398.55321307779,392.382412626832,384.536302142052,370.990980834273,372.34396843292,369.965050732807,367.836640360767,363.03686583991,..,..
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,-1.40026759210966,-1.5604116086776,-2.01987082911005,-3.58604464903081,0.364032148393714,-0.640952967813737,-0.576961615031384,-1.31345396519316,-0.508879698773044,-0.0155140706220036
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3535167,3480432,3410837,3290690,3302691,3281590,3262711,3220137,3203792,3203295
Puerto Rico (US),PRI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.6042022705078,..,..,85.7712020874023,..,..,..,..,69.1488037109375,..
Puerto Rico (US),PRI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.247253417969,98.0772323608398,..,100.430526733398,..,..,..,..,83.0873565673828,..
Puerto Rico (US),PRI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.7226028442383,89.1104507446289,..,93.1135482788086,..,..,..,..,113.633651733398,..
Puerto Rico (US),PRI,Surface area (sq. km),AG.SRF.TOTL.K2,8870,8870,8870,8870,8870,8870,8870,8870,..,..
Puerto Rico (US),PRI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2,2,2,2,2,2.1,2.1,2.1,2.1,2.1
Puerto Rico (US),PRI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,Urban population growth (annual %),SP.URB.GROW,-1.42908664138578,-1.58391890062887,-2.03589934657833,-3.59565747463473,0.361887028868245,-0.635597113740999,-0.565232007980465,-1.29421586216796,-0.483223255974782,0.0164995243011451
Qatar,QAT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,10.624,9.372,8.664,7.789,7,6.137,4.894,5.63,5.693,..
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.161318389310859,0.183872269651982,0.214741536757396,0.218257646242842,0.260005315111579,0.338750396492592,0.298239680088491,0.256559617750539,0.292779131249811,0.288862170398433
Qatar,QAT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,446.428571428571,447.857142857143,446.428571428571,446.428571428571,446.428571428571,446.428571428571,446.428571428571,..,..,..
Qatar,QAT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,100,100,100,100,..,..,..,..,..
Qatar,QAT,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16644.508962674,16056.9986108829,16835.4400546779,17485.7230539839,17849.9895969806,16636.1982257203,19448.6029438183,19381.0862244213,..,..
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,16427.7565434994,15178.8562114172,16718.237047918,16139.7708310186,15760.736902246,14869.2501075493,17100.7506118977,16683.663609726,..,..
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,57.061477766584,47.7138414909054,52.889422628417,55.9418631716143,52.1888599262863,49.118878259958,58.7260170336864,68.5984131738821,..,..
Qatar,QAT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.976,1.856,1.834,1.756,1.731,1.675,1.605,1.739,1.729,..
Qatar,QAT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1070879120.87912,773901098.901099,985989010.989011,-2186263736.26374,-2812637362.63736,-2434065934.06593,-1093406593.40659,76098901.0989008,-474175824.175824,460164835.164835
Qatar,QAT,Forest area (sq. km),AG.LND.FRST.K2,0,0,0,0,0,0,0,0,..,..
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,161739955576.923,151732181868.132,161099122225.275,183334953818.681,176371267692.308,144411363351.648,179732009560.44,235709325714.286,213002809340.659,217982967032.967
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.75334572438737,3.06419188430156,-1.49760470227838,1.23487220191065,0.688240954592672,-3.5576039896784,1.62684671918775,4.18500970982862,1.18715991623776,2.76841433597697
Qatar,QAT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,80370,69170,60920,63410,65700,57730,66970,71070,79430,76720
Qatar,QAT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,100290,89280,99100,107780,104810,80420,115040,118630,125240,121930
Qatar,QAT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,188422945058.14,171351029461.957,155078880446.107,163645577536.396,173360494763.851,161310603533.192,167755147234.31,188862743543.997,210974110908.565,219241257234.824
Qatar,QAT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,235124892587.594,221149622703.867,252289766909.688,278164070957.121,276570054142.864,224698313877.286,288156263217.733,315238993445.843,332647717523.292,348466207787.308
Qatar,QAT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,37.0671762300681,48.8690702249518,42.6113615486274,40.6591002641156,43.7354058328665,43.8492040252077,36.8015620866184,30.6432344815998,..,..
Qatar,QAT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.10477339089951,0.00113290778731859,0.00550620221792489,1.80193719050782,0.00250385574432895,7.11180465191852,1.71940426411282,2.85969941273396,2.78003630297901,..
Qatar,QAT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,90,99,99,99,..
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.6461264070517,41.8337586290298,38.6051652911024,35.8965858065867,37.8575156222525,40.9002166233522,34.0531415378261,31.6152340257357,..,..
Qatar,QAT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,6.5,..,..,..,..,..,..,..
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,57.4407932011631,53.2052600553192,56.6879653169453,60.3815234948425,57.1645660780351,52.333430723643,59.9840087955078,65.3488994932063,60.3680507871752,58.4898003422991
Qatar,QAT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-25.1298074959928,-8.97669905751843,7.78756965604812,12.4144035260003,-4.45591420530452,-15.1004203155136,22.4660221294737,25.8769173694679,-10.693481450613,-0.418750229375192
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.785,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368,..
Qatar,QAT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.3696243179738,58.8991728054562,60.4559470310509,63.5999832935942,57.8966185003237,53.5546498592884,64.088750958557,69.7651649978962,60.6480263804393,59.6780573136826
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,6.4523551123317,6.96216611853725,..,..
Qatar,QAT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,154.098,140.518,147.358,142.911,140.017,135.498,137.71,162.249,157.821,..
Qatar,QAT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.9,7.5,7.2,6.9,6.7,6.4,6.3,6.1,6,..
Qatar,QAT,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,83,95.4,110.6,91.9,68.9,140,237.7,137.4,..
Qatar,QAT,Net migration,SM.POP.NETM,177467,119725,46719,12465,10557,-50433,24501,80004,39995,46105
Qatar,QAT,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,437087912.087912,378571428.571429,665934065.934066,467032967.032967,576648351.648352,651648351.648352,858791208.791209,1031593406.59341,1437087912.08791,1443131868.13187
Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,204.051958224543,215.588598781549,221.568320278503,224.606962576153,229.648128807659,243.180852915579,218.007832898172,231.273542210618,..,..
Qatar,QAT,Population growth (annual %),SP.POP.GROW,8.58173306173289,5.49972976958708,2.73590293320866,1.3621056096195,2.21962210028933,5.72571544841687,-10.9274424335586,5.90701824957099,-0.0489708509014485,7.32265165181291
Qatar,QAT,"Population, total",SP.POP.TOTL,2344557,2477113,2545820,2580734,2638657,2794148,2504910,2657333,2656032,2857822
Qatar,QAT,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,0,..,..,..,..,..,..,..
Qatar,QAT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..
Qatar,QAT,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,2,2.1,2.3,..
Qatar,QAT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.3687133789062,95.5435180664062,99.1126022338867,99.824333190918,100.507362365723,103.134178161621,91.1789627075195,94.6478424072266,..,..
Qatar,QAT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.982368469238,104.046173095703,106.431632995605,107.334487915039,103.579849243164,102.090957641602,90.514518737793,94.9849319458008,..,..
Qatar,QAT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.946830749512,97.9394073486328,102.306419372559,102.445457458496,107.072868347168,107.666152954102,97.3264236450195,104.56079864502,..,..
Qatar,QAT,Surface area (sq. km),AG.SRF.TOTL.K2,11490,11490,11490,11490,11490,11490,11490,11490,..,..
Qatar,QAT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0.8,0.8,4.7,4.7,4.7,5.8,5.8,5.8,5.8,5.8
Qatar,QAT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,8.65959925255944,5.57043002421898,2.79954549101577,1.41961489013483,2.27305260123101,5.77310138194397,-10.8841106039508,5.94728335092569,-0.0127318928783206,7.35587776747717
Romania,ROU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,36.49,37.585,38.16,36.909,35.21,34.155,33.234,33.514,33.75,..
Romania,ROU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.42592968395419,4.2921753725524,4.43884283682194,4.49503850477091,4.29922089922956,4.0647816898077,4.60565294466557,3.8129043866278,3.87724563959829,3.2767284291784
Romania,ROU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.2548371873525,15.0401132609722,15.9815950920245,15.1392166116092,16.500707881076,17.4516281264747,18.5559226050024,..,..,..
Romania,ROU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,94.3,95,93.5,93.1,91.5,93,..,..,..,..
Romania,ROU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Romania,ROU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Romania,ROU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2644.73231616923,2688.06630221791,2777.56861539922,2838.45564104289,2820.56539536543,2726.41154410143,2900.83824132119,2717.53652859422,..,..
Romania,ROU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1598.69179785792,1604.62335040687,1693.37364201715,1717.11748022415,1705.25777604649,1669.6382293589,1787.01320453152,1655.78613654671,..,..
Romania,ROU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.3491935848306,42.4163351743737,42.334274206143,41.496339902776,40.079314554834,36.7644905796344,40.4804036753635,43.3611500953615,39.1522005491869,35.5961962558882
Romania,ROU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.62,1.69,1.78,1.76,1.77,1.8,1.81,1.71,1.71,..
Romania,ROU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4317731472.30633,6252035766.42823,5952909608.10492,7343560129.25217,7365441773.73218,3602418172.35716,11768726824.985,11477511658.9305,8708794314.55246,7351846706.56374
Romania,ROU,Forest area (sq. km),AG.LND.FRST.K2,69009.6,69290.5,69290.5,69290.5,69290.5,69290.5,69290.5,69290.5,..,..
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,177885131240.315,185290759248.844,210147385855.419,243468683030.34,251677082534.495,252033792712.145,286578196368.297,296354358293.475,350775856415.189,382767571329.158
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.1570360543854,2.85993252302089,8.19547826641261,6.120930007146,3.92326384963494,-3.67438440910189,5.5457096259051,3.96530766311717,2.40427177912809,0.81368720348209
Romania,ROU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9610,9460,10030,11570,12750,12790,14250,15450,16690,17600
Romania,ROU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,21400,23580,26560,29150,33290,34010,37070,40940,44640,47420
Romania,ROU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,190388676541.962,186395800378.267,196562660354.471,225322875910.17,246937565656.218,246431178202.053,272523002522.542,294206474354.604,318112425838.494,335653415174.881
Romania,ROU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,424115337183.372,464660188095.351,520226070973.957,567739290258.268,644889230560.571,655203729867.616,708810301956.909,779874584227.729,850795940758.263,904272578858.572
Romania,ROU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.4960152893431,23.6646873522112,23.9867377562262,22.8848270580746,24.252537482587,24.1959598343127,26.2841730432192,26.9666630681205,25.7736168430604,24.2999164147139
Romania,ROU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.41414780224134,10.3924513925489,9.77959738479042,10.0771915943775,11.0725693077429,11.9370424850698,11.4879408346099,11.85733755602,12.6747408327123,..
Romania,ROU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86,86,86,90,90,87,86,83,78,..
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.1713831168849,43.4761931163147,44.8217903606371,44.9948591183776,44.2883976070999,41.1591528804276,46.1329457525584,50.2604123933931,43.9378668464882,41.6956552468288
Romania,ROU,Income share held by lowest 20%,SI.DST.FRST.20,5.1,5.6,5.3,5.4,5.7,5.6,6,5.9,..,..
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.811807082352,30.1213847463155,29.1130933187854,28.9118660009172,27.6280376520057,26.4873422514377,26.0798594429787,27.3352765482745,26.6873286907141,25.0269527322707
Romania,ROU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.26453494332559,2.61991857394388,4.65130664700149,6.18674870152643,6.94651343516345,4.11051645013276,5.61025509902417,12.0919624576312,12.7699377919606,8.80980860490692
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.9121951219512,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.809756097561,75.1536585365854,76.6073170731707,..
Romania,ROU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,73.3164144134169,74.5282714366456,74.3511509143861,72.8664556738462,68.9037707580036,64.6143512136073,71.0420410833888,77.3287092248732,66.2921907956977,61.8466708603239
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.45071824376782,1.42770454147789,1.73375510218939,1.79144423500295,1.83559871426307,2.00950429821317,1.85259347107342,1.72487428747058,1.61389529499238,..
Romania,ROU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,116.35,115.791,113.767,115.492,116.252,116.478,119.123,121.142,123.252,..
Romania,ROU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.2,8.5,7.9,7.3,6.8,6.6,6.5,6.6,6.6,..
Romania,ROU,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,100.2,98,96.7,96.1,96.9,95.4,94.8,95.1,..
Romania,ROU,Net migration,SM.POP.NETM,-35751,-33073,-33081,-33018,-27909,-13202,-17731,89076,-27780,-28466
Romania,ROU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5391416913.71941,5929792424.66431,6555658958.93935,6983986124.91678,8142029279.29984,7625731190.75402,9115773922.13879,8781328572.96422,9965024496.98342,9523551275.51816
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,86.1248956884562,85.6322453059805,85.1387126216968,84.6399947844228,84.1952712100139,83.7328320584145,83.1104789638387,82.7907771210014,..,..
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.470052227864654,-0.573660845379617,-0.578007015146885,-0.587493307403584,-0.526814821936341,-0.550759892541776,-0.746036478523061,-0.385412679960785,0.057609980983218,0.0517246559346912
Romania,ROU,"Population, total",SP.POP.TOTL,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19048502,19059479,19069340
Romania,ROU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,7.6,5.2,4.9,3.7,3.1,2.4,2,1.5,..,..
Romania,ROU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.3,23.6,23.5,23.8,23.4,22.5,21.2,21.1,..,..
Romania,ROU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..
Romania,ROU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Romania,ROU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.9707489013672,89.260612487793,..,87.9936218261719,87.5534973144531,86.7099685668945,88.9321899414062,82.8644332885742,..,..
Romania,ROU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,32.8476962834535,30.1447052108474,29.0301690682447,29.7294052906013,29.6771501214245,30.0013350418379,30.2120181352643,31.6111842815503,..,..
Romania,ROU,"School enrollment, primary (% gross)",SE.PRM.ENRR,89.0534133911133,87.5895919799805,87.2723999023438,91.3751220703125,92.6139984130859,91.9047393798828,90.7731704711914,84.8812789916992,..,..
Romania,ROU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994530022144318,0.993669986724854,0.997160017490387,0.998149991035461,0.998179972171783,0.999409973621368,..,..,..,..
Romania,ROU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.3377075195312,88.7795104980469,88.3843231201172,86.5577163696289,86.4074096679688,86.416877746582,86.1970901489258,83.0334701538086,..,..
Romania,ROU,Surface area (sq. km),AG.SRF.TOTL.K2,238400,238400,238400,238400,238400,238400,238400,238400,..,..
Romania,ROU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.9181762479079,17.1118362525795,15.586647387346,14.3743364188349,14.5223191022293,14.1465071921172,14.9237413745441,16.1575659433589,..,..
Romania,ROU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,22.6,22.6,24.3,24.3,24.4,24.4,24.4,24.4,24.4,24.3
Romania,ROU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,-0.494176791077897,-0.549538435633047,-0.511242828196256,-0.472608269777323,-0.367674303311632,-0.347574150543849,-0.497249317403162,-0.0913417481641173,0.392893885339317,0.431458892013842
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.73,21.857,18.242,16.031,14.271,13.801,13.565,13.163,12.974,..
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.87310448732299,3.84021728459951,3.55363208990976,3.3942533806976,3.53030291392166,4.00635163401546,3.67156378990517,3.42029353612808,2.97223589780661,2.74357243387426
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.44805194805195,1.50255102040816,1.49373840445269,1.50324675324675,1.50324675324675,1.50324675324675,1.50324675324675,..,..,..
Russian Federation,RUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.7,99.7,99.7,99.7,99.7,99.6,..,..,..,..
Russian Federation,RUS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,76.173779985889,71.3147059984576,70.851960389861,86.1587077981127,..,..,..,..
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6563.38703411839,6683.60463084419,6734.1871192098,6873.34950566688,6902.44952931316,6770.33287198,7186.67544355845,7184.42203703818,..,..
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4785.19572494067,4917.54083897618,4999.07990773733,5259.90837585133,5065.14820867318,5044.85366917672,5681.39248037781,5601.08435085175,..,..
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.703389442924,25.8544829769167,26.0908809797568,30.7932568020743,28.4334306799759,25.5221855113549,30.0024195364041,27.7203033526803,22.4927119538767,21.91660028345
Russian Federation,RUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.777,1.762,1.621,1.579,1.504,1.505,1.505,1.416,1.41,..
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6852970000,32538900000,28557440000,8784850000,31974770000,9478810000,40450000000,-39800944226.9806,-10045110000,-8175980000
Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,8149304.6,8151210.3,8153116,8153116,8153116,8153116,8153116,8153116,..,..
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1363482182197.71,1276786350881.14,1574199360089,1657328773461.31,1693115002708.32,1493075894362.14,1829186719575.1,2291612121334.64,2071505725030.58,2173835806671.66
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.97271922580408,0.193690071260534,1.82579006401834,2.80724541059601,2.19807571335009,-2.65365450102773,5.86649177292595,-1.43588213859842,4.08252481259281,4.34437475491529
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11740,9680,9160,10180,11190,10660,11710,12890,14460,15320
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,23330,23340,25090,27930,29990,30750,37730,40100,43690,46780
Russian Federation,RUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1725234111833.65,1426946310645.5,1352318548308.84,1505175092176.55,1655618273843.35,1575000056326.19,1724054546307.45,1891217090352.03,2115823992944.81,2236147772037.87
